,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
113,113,3142115.433210605,-30.551310565741336,78233.00451127133,-14.285933848916795,3220348.437721876,-44.83724441465813,3220258.763248262,-44.83722919924185,1.5215416283353989e-05,4.724904860752948e-10,0.0
114,114,3141953.751984772,-30.65493490632637,78349.84850790507,-16.233081107533472,3220303.6004926767,-46.88801601385984,3220209.8244905467,-46.88798611611128,2.9897748561324988e-05,9.284410082207908e-10,0.0
115,115,3141791.2820757823,-30.75922616058744,78465.43043077814,-15.144971068169315,3220256.7125065606,-45.90419722875676,3220164.9041113765,-45.90419795550406,-7.267473023375715e-07,2.256863620275129e-11,0.0
116,116,3141628.028703734,-30.863916489810055,78582.77960487142,-13.548467844121282,3220210.808308605,-44.412384333931335,3220121.9835408772,-44.41238339385018,9.400811578075263e-07,2.919396105528288e-11,0.0
117,117,3141454.936473368,-30.96950591429039,78711.45945184297,-10.206250000924095,3220166.3959252113,-41.17575591521449,3220084.0444117785,-41.17575751757249,-1.6023580045043673e-06,4.9761372138256546e-11,0.0
118,118,3141285.0130956625,-31.075710824483075,78840.2070720314,-7.134103782477543,3220125.2201676937,-38.20981460696062,3220048.80053853,-38.20981455640867,5.055194662872964e-08,1.5699124379815358e-12,0.0
119,119,3141117.731360464,-31.182287823280255,78969.27899267327,-6.9076819811192,3220087.0103531373,-38.08996980439946,3220010.8304133345,-38.08996999822557,-1.938261107170547e-07,6.019424185979348e-12,0.0
120,120,3140950.8142430927,-31.289180658181802,79098.10614004622,-6.957568394054049,3220048.920383139,-38.24674905223585,3219972.426884586,-38.246749500744045,-4.4850819591601976e-07,1.392894523478774e-11,0.0
121,121,3140784.1020443086,-31.39634571043791,79226.57158932979,-7.377348751757606,3220010.6736336383,-38.773694462195515,3219933.1262452756,-38.77369390055537,5.616401423935713e-07,1.7442602699283167e-11,0.0
122,122,3140617.3140444583,-31.503779294809398,79354.58589527932,-7.776601126695522,3219971.8999397377,-39.28038042150492,3219893.3391404925,-39.28041882393882,-3.840243389419129e-05,1.1926616769374822e-09,0.0
123,123,3140450.455870037,-31.61147243639761,79482.16365087705,-8.188370928174905,3219932.619520914,-39.79984336457251,3219853.0198171604,-39.799860388971865,-1.7024399355136666e-05,5.287321890271686e-10,0.0
124,124,3140283.5142385787,-31.719538774475254,79609.305421946,-7.896762372175527,3219892.819660525,-39.616301146650784,3219813.5870558303,-39.61630354775116,-2.401100374527232e-06,7.457265178891234e-11,0.0
125,125,3140116.878013445,-31.82796994095527,79736.32534353221,-7.628814523150026,3219853.203356977,-39.4567844641053,3219774.2897948283,-39.456777684856206,6.7792490909823755e-06,2.105504448702945e-10,0.0
